792,1,-0.35
792,2,-0.35
792,3,-0.35
792,4,-0.35
792,5,0.65
792,6,0.65
792,7,-0.35
792,8,-0.35
792,9,-1.35
792,13,0.65
792,14,0.65
792,17,0.65
792,18,0.65
792,19,-0.35
792,20,-2.35
792,21,0.65
792,22,0.65
792,23,-0.35
792,26,0.65
792,27,0.65
474,1,0.909090909
474,2,0.909090909
474,3,0.909090909
474,4,0.909090909
474,5,0.909090909
474,6,0.909090909
474,7,0.909090909
474,8,0.909090909
474,9,0.909090909
474,14,0.909090909
474,15,0.909090909
474,17,0.909090909
474,18,-3.090909091
474,19,-3.090909091
474,20,-3.090909091
474,21,-3.090909091
474,22,0.909090909
474,23,0.909090909
474,24,0.909090909
474,25,0.909090909
474,26,0.909090909
474,27,-3.090909091
831,1,1.074074074
831,2,-0.925925926
831,3,1.074074074
831,4,1.074074074
831,5,1.074074074
831,6,1.074074074
831,7,1.074074074
831,8,1.074074074
831,9,1.074074074
831,10,1.074074074
831,11,-0.925925926
831,12,1.074074074
831,13,-0.925925926
831,14,0.074074074
831,15,0.074074074
831,16,-1.925925926
831,17,1.074074074
831,18,-0.925925926
831,19,-1.925925926
831,20,-2.925925926
831,21,-2.925925926
831,22,1.074074074
831,23,1.074074074
831,24,1.074074074
831,25,-0.925925926
831,26,1.074074074
831,27,-1.925925926
204,1,0.125
204,2,0.125
204,3,0.125
204,4,-0.875
204,5,0.125
204,6,-0.875
204,7,-0.875
204,8,0.125
204,9,0.125
204,10,-0.875
204,11,0.125
204,12,0.125
204,13,-0.875
204,14,-1.875
204,15,0.125
204,16,-0.875
204,17,0.125
204,20,0.125
204,22,1.125
204,23,1.125
204,24,0.125
204,25,1.125
204,26,1.125
204,27,1.125
62,1,0.357142857
62,3,0.357142857
62,4,0.357142857
62,5,0.357142857
62,6,0.357142857
62,8,0.357142857
62,12,-0.642857143
62,13,0.357142857
62,14,0.357142857
62,19,0.357142857
62,20,-3.642857143
62,22,0.357142857
62,23,0.357142857
62,26,0.357142857
479,1,-0.5
479,6,0.5
479,8,0.5
479,12,0.5
479,17,-0.5
479,18,-0.5
479,20,-0.5
479,23,0.5
224,1,-0.315789474
224,3,0.684210526
224,4,-1.315789474
224,5,0.684210526
224,6,0.684210526
224,8,-0.315789474
224,9,-0.315789474
224,13,0.684210526
224,14,-1.315789474
224,15,-0.315789474
224,16,-0.315789474
224,17,-0.315789474
224,20,-1.315789474
224,21,0.684210526
224,22,-0.315789474
224,23,0.684210526
224,24,0.684210526
224,25,0.684210526
224,26,0.684210526
686,4,1
686,12,-1
519,3,-0.583333333
519,4,0.416666667
519,6,-0.583333333
519,7,-0.583333333
519,12,0.416666667
519,14,0.416666667
519,17,-0.583333333
519,18,-0.583333333
519,23,1.416666667
519,24,0.416666667
519,25,-0.583333333
519,26,0.416666667
253,1,1.296296296
253,2,0.296296296
253,3,0.296296296
253,4,1.296296296
253,5,-0.703703704
253,6,1.296296296
253,7,0.296296296
253,8,-1.703703704
253,9,-0.703703704
253,10,1.296296296
253,11,-0.703703704
253,12,-0.703703704
253,13,1.296296296
253,14,1.296296296
253,15,1.296296296
253,16,0.296296296
253,17,0.296296296
253,18,-0.703703704
253,19,-0.703703704
253,20,-2.703703704
253,21,-0.703703704
253,22,0.296296296
253,23,1.296296296
253,24,-2.703703704
253,25,-2.703703704
253,26,1.296296296
253,27,1.296296296
263,1,1.136363636
263,2,0.136363636
263,3,0.136363636
263,4,-0.863636364
263,5,1.136363636
263,6,1.136363636
263,7,1.136363636
263,8,0.136363636
263,9,-0.863636364
263,10,-1.863636364
263,11,-1.863636364
263,12,1.136363636
263,13,-0.863636364
263,14,-1.863636364
263,15,-1.863636364
263,16,-1.863636364
263,17,1.136363636
263,20,1.136363636
263,23,1.136363636
263,24,0.136363636
263,26,1.136363636
263,27,1.136363636
616,3,-1
616,5,1
616,8,-1
616,23,1
331,1,0.636363636
331,4,-0.363636364
331,5,0.636363636
331,6,0.636363636
331,8,-0.363636364
331,9,0.636363636
331,16,-0.363636364
331,17,-0.363636364
331,20,-1.363636364
331,22,0.636363636
331,23,-0.363636364
355,6,0.8
355,12,-1.2
355,13,0.8
355,17,0.8
355,20,-1.2
450,1,-2.3
450,4,-0.3
450,6,-0.3
450,12,-0.3
450,13,0.7
450,14,0.7
450,20,-0.3
450,22,0.7
450,23,0.7
450,26,0.7
151,1,-0.153846154
151,5,0.846153846
151,6,-0.153846154
151,8,-0.153846154
151,9,0.846153846
151,12,-2.153846154
151,13,-0.153846154
151,20,-2.153846154
151,22,-0.153846154
151,23,0.846153846
151,25,0.846153846
151,26,0.846153846
151,27,0.846153846
52,3,-0.909090909
52,5,0.090909091
52,6,0.090909091
52,8,0.090909091
52,16,0.090909091
52,17,0.090909091
52,19,0.090909091
52,20,0.090909091
52,22,0.090909091
52,23,0.090909091
52,24,0.090909091
3,1,0.947368421
3,3,0.947368421
3,4,-0.052631579
3,5,-0.052631579
3,6,-1.052631579
3,7,-1.052631579
3,9,-1.052631579
3,12,-0.052631579
3,19,-0.052631579
3,20,-1.052631579
3,22,0.947368421
3,23,0.947368421
3,28,0.947368421
3,29,0.947368421
3,30,0.947368421
3,32,0.947368421
3,33,0.947368421
3,34,-2.052631579
3,35,-2.052631579
908,2,-1
908,5,-2
908,8,-1
908,11,1
908,13,1
908,14,1
908,15,1
908,19,1
908,20,-2
908,26,1
908,27,1
908,28,-2
908,29,1
908,30,-2
908,33,1
908,34,1
913,1,-0.75
913,4,0.25
913,5,1.25
913,6,1.25
913,9,1.25
913,12,0.25
913,14,-0.75
913,20,0.25
913,22,0.25
913,23,-0.75
913,24,-0.75
913,26,1.25
913,27,1.25
913,28,-2.75
913,30,-1.75
913,31,1.25
913,32,0.25
913,33,-0.75
913,34,-1.75
913,35,1.25
777,2,0.05
777,6,0.05
777,7,0.05
777,8,1.05
777,9,1.05
777,14,1.05
777,17,-0.95
777,18,0.05
777,19,1.05
777,20,-0.95
777,21,0.05
777,22,1.05
777,26,1.05
777,27,0.05
777,28,-0.95
777,29,-1.95
777,30,1.05
777,31,-0.95
777,32,0.05
777,33,-1.95
292,1,0.625
292,3,-0.375
292,4,-0.375
292,5,0.625
292,6,0.625
292,7,-0.375
292,8,0.625
292,12,-1.375
292,13,0.625
292,14,0.625
292,15,0.625
292,17,-0.375
292,19,0.625
292,20,-3.375
292,22,-0.375
292,23,-0.375
292,26,0.625
292,28,-0.375
292,31,-0.375
292,32,0.625
292,34,0.625
292,35,0.625
292,36,-0.375
292,37,0.625
272,1,0.727272727
272,3,-0.272727273
272,4,-0.272727273
272,5,-1.272727273
272,6,-0.272727273
272,7,0.727272727
272,8,0.727272727
272,9,0.727272727
272,10,-0.272727273
272,12,-0.272727273
272,13,0.727272727
272,15,-0.272727273
272,16,-1.272727273
272,17,-0.272727273
272,19,0.727272727
272,20,-0.272727273
272,22,-0.272727273
272,23,0.727272727
272,24,0.727272727
272,25,-1.272727273
272,26,-0.272727273
272,27,0.727272727
831,1,-1.454545455
831,3,0.545454545
831,4,0.545454545
831,8,-1.454545455
831,9,0.545454545
831,10,-0.454545455
831,15,-0.454545455
831,17,0.545454545
831,20,0.545454545
831,24,0.545454545
831,27,0.545454545
236,3,-2.285714286
236,5,0.714285714
236,6,0.714285714
236,7,0.714285714
236,8,0.714285714
236,9,-0.285714286
236,12,0.714285714
236,16,-0.285714286
236,17,-0.285714286
236,18,-0.285714286
236,20,0.714285714
236,23,-0.285714286
236,26,0.714285714
236,27,-1.285714286
445,1,-2.814516129
445,2,-0.814516129
445,3,1.185483871
445,4,-0.814516129
445,5,-0.814516129
445,6,1.185483871
445,7,-1.814516129
445,8,-0.814516129
445,9,1.185483871
445,10,-1.814516129
445,11,0.185483871
445,12,-0.814516129
445,13,1.185483871
445,14,1.185483871
445,15,0.185483871
445,16,-1.814516129
445,17,1.185483871
445,18,1.185483871
445,19,0.185483871
445,20,1.185483871
445,21,0.185483871
445,22,1.185483871
445,23,-0.814516129
445,24,-0.814516129
445,25,0.185483871
445,26,1.185483871
445,27,1.185483871
445,30,0.685483871
445,32,0.185483871
445,37,-0.814516129
445,38,-0.064516129
437,1,0.875
437,5,-0.125
437,7,-0.125
437,12,-1.125
437,16,-0.125
437,20,-0.125
437,23,-0.125
437,27,0.875
705,1,0.952380952
705,2,0.952380952
705,3,0.952380952
705,4,0.952380952
705,5,0.952380952
705,6,-2.047619048
705,8,-3.047619048
705,9,0.952380952
705,10,0.952380952
705,11,-2.047619048
705,12,0.952380952
705,13,0.952380952
705,14,-0.047619048
705,15,0.952380952
705,20,-3.047619048
705,21,0.952380952
705,23,-1.047619048
705,24,-1.047619048
705,25,0.952380952
705,26,0.952380952
705,27,-0.047619048
952,1,1
952,9,1
952,12,1
952,13,-2
952,22,1
952,23,-1
952,24,-1
938,3,-2.133333333
938,5,0.866666667
938,6,0.866666667
938,9,0.866666667
938,17,-1.133333333
938,18,0.866666667
938,19,-0.133333333
938,20,-0.133333333
938,21,-0.133333333
938,22,-0.133333333
938,23,-0.133333333
938,24,-1.133333333
938,25,-0.133333333
938,26,0.866666667
938,27,0.866666667
904,1,-1
904,15,1
904,23,1
904,24,1
904,26,-2
953,3,-0.5
953,4,-0.5
953,5,-0.5
953,6,-1.5
953,7,-0.5
953,8,0.5
953,10,0.5
953,13,0.5
953,14,0.5
953,15,0.5
953,19,-0.5
953,22,-0.5
953,23,0.5
953,24,0.5
953,25,0.5
953,26,0.5
805,1,0.1484375
805,2,1.1484375
805,3,1.1484375
805,4,0.1484375
805,5,1.1484375
805,6,0.1484375
805,8,1.1484375
805,9,1.1484375
805,11,0.1484375
805,12,0.1484375
805,13,0.1484375
805,16,0.1484375
805,18,0.1484375
805,19,0.1484375
805,20,-1.8515625
805,21,0.1484375
805,22,0.1484375
805,23,-0.8515625
805,24,-1.8515625
805,25,0.1484375
805,26,-0.8515625
805,27,1.1484375
805,28,0.8984375
805,29,-0.8515625
805,30,0.1484375
805,31,-0.1015625
805,32,-0.8515625
805,33,-0.3515625
805,34,0.1484375
805,35,1.1484375
805,36,-2.3515625
805,38,-1.1015625
971,4,-0.375
971,5,0.625
971,6,0.625
971,9,0.625
971,17,0.625
971,20,-1.375
971,24,-1.375
971,26,0.625
799,1,-0.428571429
799,5,0.571428571
799,6,-0.428571429
799,12,-0.428571429
799,17,-0.428571429
799,23,0.571428571
799,26,0.571428571
697,6,-0.888888889
697,8,1.111111111
697,10,1.111111111
697,11,0.111111111
697,15,-0.888888889
697,17,0.111111111
697,18,0.111111111
697,21,-1.888888889
697,26,1.111111111
554,1,0.2
554,5,0.2
554,9,0.2
554,12,0.2
554,17,0.2
554,20,0.2
554,23,0.2
554,24,-0.8
554,25,-0.8
554,26,0.2
13,1,0.6375
13,2,0.6375
13,3,0.6375
13,5,0.6375
13,6,0.6375
13,8,0.6375
13,20,0.6375
13,23,0.6375
13,24,0.6375
13,28,-0.3625
13,29,-1.8625
13,30,-1.3625
13,31,0.6375
13,32,-0.6125
13,33,-2.3625
13,34,0.6375
13,35,0.6375
13,36,0.1375
13,37,-0.3625
13,38,-0.8625
339,4,0.333333333
339,5,1.333333333
339,6,0.333333333
339,7,1.333333333
339,8,1.333333333
339,9,1.333333333
339,10,0.333333333
339,12,-0.666666667
339,17,-1.666666667
339,20,-2.666666667
339,22,-0.666666667
339,23,-0.666666667
338,1,0.763888889
338,3,-0.236111111
338,6,-1.236111111
338,8,0.763888889
338,14,0.763888889
338,20,-0.236111111
338,23,0.763888889
338,24,0.763888889
338,26,0.763888889
338,28,0.763888889
338,29,-0.486111111
338,30,-1.736111111
338,31,0.763888889
338,32,-1.236111111
338,34,0.013888889
338,35,0.513888889
338,36,-0.736111111
338,37,-0.736111111
359,5,0.8
359,6,0.8
359,12,-0.2
359,14,-2.2
359,17,0.8
179,1,-2.727272727
179,3,1.272727273
179,4,-0.727272727
179,8,1.272727273
179,12,0.272727273
179,13,0.272727273
179,14,1.272727273
179,23,1.272727273
179,25,-2.727272727
179,26,1.272727273
179,27,-0.727272727
179,1,-0.818181818
179,3,1.181818182
179,4,0.181818182
179,6,0.181818182
179,8,0.181818182
179,14,1.181818182
179,19,0.181818182
179,20,-2.818181818
179,23,0.181818182
179,26,1.181818182
179,27,-0.818181818
705,1,1.296296296
705,2,-3.703703704
705,3,0.296296296
705,4,-3.703703704
705,5,-3.703703704
705,6,-0.703703704
705,7,-3.703703704
705,8,1.296296296
705,9,-3.703703704
705,10,-3.703703704
705,11,-3.703703704
705,12,-3.703703704
705,13,-3.703703704
705,14,1.296296296
705,15,-3.703703704
705,16,-3.703703704
705,17,-3.703703704
705,18,-3.703703704
705,19,-3.703703704
705,20,0.296296296
705,21,-3.703703704
705,22,-3.703703704
705,23,1.296296296
705,24,1.296296296
705,25,-3.703703704
705,26,1.296296296
705,27,-3.703703704
913,1,0.323529412
913,4,1.323529412
913,5,1.323529412
913,6,1.323529412
913,9,0.323529412
913,12,-0.676470588
913,20,-1.676470588
913,22,0.323529412
913,24,-0.676470588
913,27,-0.676470588
913,28,0.823529412
913,29,1.323529412
913,31,0.323529412
913,32,-0.676470588
913,34,-0.676470588
913,35,0.323529412
913,36,-2.676470588
